XENON100_MASS,0.76629645,0.791719,0.8272534,0.8726882,0.91799855,0.9732217,1.0434198,1.1386176,1.2636534,1.3886021,1.5134637,1.653176,1.8227509,1.9922514,2.2165396,2.510628,2.9940922
XENON100_XSEC,-39.150433,-39.81311,-40.66267,-41.410164,-41.987686,-42.480137,-42.98946,-43.583557,-44.058414,-44.4143,-44.6512,-44.734997,-44.733555,-44.63013,-44.42426,-44.183796,-43.73776
XENON10_MASS,0.62155944,0.65172076,0.6919068,0.7370804,0.78222907,0.8372906,0.90228975,0.9772267,1.0671384,1.1570255,1.2917501
XENON10_XSEC,-39.015682,-39.338375,-39.72897,-40.119526,-40.47608,-40.74757,-40.967983,-41.13732,-41.323524,-41.47574,-41.559578
CDMSGe_MASS,0.84142816,0.85671234,0.8768726,0.8919712,0.9120324,0.93196994,0.96701837,0.99209183,1.0222023,1.0622382,1.1071997,1.1670988,1.2220229,1.3018223,1.3815724,1.481198,1.5658488,1.8346524,1.8496271,2.0485938,2.2027721,2.3370254,2.4712663,2.6254077,2.7646112,2.9883296
CDMSGe_XSEC,-39.030777,-39.522175,-39.877934,-40.115093,-40.335262,-40.38594,-40.69073,-40.961704,-41.31738,-41.639072,-41.89293,-42.16361,-42.43433,-42.704838,-42.907555,-43.0762,-43.177177,-43.37829,-43.44596,-43.393425,-43.32432,-43.22149,-43.101707,-42.98176,-42.844986,-42.62275
COUPPlower_MASS,0.76676464,0.7968256,0.8367996,0.8817735,0.93667275,0.9815971,1.0165713,1.0565329,1.096507,1.1365428,1.191504,1.236453,1.2863773,1.3312893,1.3961264,1.4808391,1.5655147,1.6849912,1.8044058,1.9337335,2.0481112,2.2271278,2.4011447,2.5801244,2.754129,2.987785
COUPPlower_XSEC,-38.980564,-39.268444,-39.505394,-39.7762,-40.01302,-40.21603,-40.419125,-40.639122,-40.876072,-41.197765,-41.519333,-41.75624,-41.993107,-42.179165,-42.398956,-42.58468,-42.719555,-42.820236,-42.836174,-42.801178,-42.732414,-42.61225,-42.458237,-42.287228,-42.11626,-41.87699
COUPPupper_MASS,0.9309551,0.9609665,0.98602766,1.0060766,1.03115,1.0512236,1.0763342,1.1113703,1.1513938,1.1864175,1.2214041,1.2713654,1.3312769,1.4310015,1.5206894,1.6153028,1.7397296,1.8591194,1.998385,2.1177378,2.2370658,2.371319,2.6348133,2.9877975
COUPPupper_XSEC,-38.99612,-39.216206,-39.47023,-39.67345,-39.944424,-40.18154,-40.50336,-40.791203,-41.095947,-41.366837,-41.58688,-41.874588,-42.162216,-42.466457,-42.652138,-42.769978,-42.836723,-42.81876,-42.76673,-42.697926,-42.59522,-42.492386,-42.235916,-41.893944
SIMPLE_MASS,0.69712573,0.7271867,0.7572105,0.80219674,0.852158,0.8920949,0.9420315,0.99689364,1.0567309,1.1264813,1.1962316,1.2808824,1.3754587,1.4799851,1.6043625,1.7237648,1.833192,1.9426069,2.0520096,2.1464992,2.2857275
SIMPLE_XSEC,-38.998104,-39.285984,-39.523018,-39.810772,-40.098484,-40.284584,-40.5384,-40.724373,-40.91031,-41.04531,-41.180313,-41.28129,-41.348286,-41.415195,-41.414143,-41.413128,-41.378304,-41.32653,-41.257805,-41.206158,-41.103283
CDMSSi_MASS,0.74712414,0.74733454,0.7674948,0.7926178,0.81779027,0.87280095,0.91282445,0.9776987,1.037536,1.1321617,1.2217134,1.2863277,1.3061663,1.3060548,1.2711302,1.2362056,1.1913184,1.1215185,1.0466818,0.98679495,0.93688315,0.88694656,0.85196,0.811986,0.78706104,0.7520993
CDMSSi_XSEC,-39.336662,-39.624794,-39.980556,-40.319324,-40.72589,-41.115257,-41.420002,-41.69064,-41.87657,-42.011364,-42.010605,-41.925312,-41.840397,-41.687855,-41.55256,-41.41726,-41.2651,-41.0623,-40.7748,-40.52107,-40.301155,-40.04734,-39.827297,-39.590347,-39.522762,-39.33662
